,lon,lat
0,7.578008578516719,45.844240147754
1,7.5780342953138335,45.844241727589065
2,7.578059909701304,45.84424732640902
3,7.578085382368008,45.84425848716777
4,7.57808829816862,45.84426040107289
5,7.578110686140329,45.84427627658652
6,7.578113152696177,45.8442787117534
7,7.57812828589754,45.84429690143805
8,7.578135521687531,45.844312442437754
9,7.578136579971767,45.84431500600216
10,7.578139430787456,45.844333042819954
11,7.578135999135657,45.84435100144719
12,7.578134479181641,45.84435335620739
13,7.578127446197134,45.84436889633524
14,7.578110118179074,45.84438668200769
15,7.578107836321394,45.84438811741927
16,7.578081670982868,45.844404137439525
17,7.578081273393426,45.84440432433664
18,7.578055656122822,45.8444142515943
19,7.57802979390965,45.84441837512086
20,7.578003990026009,45.84442020953739
21,7.577978261981879,45.844419067857274
22,7.577952711120851,45.84441097347291
23,7.577938999384682,45.844402553459716
24,7.577927409303876,45.84439310694525
25,7.577917339406386,45.8443842825067
26,7.577905419127225,45.84436613278838
27,7.577902582465365,45.84435660330519
28,7.577899185442956,45.844348053855164
29,7.5778978878147365,45.84433003636534
30,7.577901437212377,45.84431207921086
31,7.577903863230537,45.84430634709999
32,7.5779093537061,45.84429417641716
33,7.577922896440864,45.84427634365682
34,7.577930574168245,45.84426891793503
35,7.577945388573279,45.84425862229295
36,7.577956763492421,45.844251955877624
37,7.577982741388312,45.84424328995904
38,7.577999651389851,45.844241296380005
39,7.578008578516719,45.844240147754
